# Dutch confusion sets
# Line format:
# <word1>|<description1>; <word2>|<description2>; <factor>   # optional comment
#   <word1> and <word2> are words that can easily be confused
#   <description> will be used in the error message to explain the word (optional)
#   <factor> is the factor of how much more the other word must be more
#            probable so the text is considered potentially incorrect.
#            Use a higher value for better precision but lower recall.
#   Precision (p) and recall (r) values in the comments come from ConfusionRuleEvaluator
#   The number after recall is the number of sentences used for evaluation.
# Order is relevant for ambiguous cases like 'know' ('no' or 'now') where the match
# is used whose pair comes first in this file.
# 
bereiden|klaarmaken; berijden|rijden op; 1000000;       # p=1.000, r=0.252, 648+106, 3grams, 2019-01-02
han; hap; 10000;                                                                               # p=1.000, r=0.422, 29+61, 3grams, 2019-08-29
han; har; 10;                                                                                  # p=1.000, r=0.102, 29+20, 3grams, 2019-08-29
han; hen; 1000000;                                                                             # p=0.998, r=0.662, 29+971, 3grams, 2019-08-29
han; hun; 10000;                                                                               # p=0.998, r=0.813, 29+693, 3grams, 2019-08-29
han; kan; 1000000;                                                                             # p=0.997, r=0.813, 29+784, 3grams, 2019-08-29
han; pan; 1000000;                                                                             # p=0.989, r=0.293, 29+265, 3grams, 2019-08-29
han; wan; 10000;                                                                               # p=1.000, r=0.121, 29+29, 3grams, 2019-08-29
hap; had; 1000000;                                                                             # p=0.999, r=0.722, 61+935, 3grams, 2019-08-29
hap; pap; 1000000;                                                                             # p=1.000, r=0.132, 61+129, 3grams, 2019-08-29
har; aar; 100;                                                                                 # p=1.000, r=0.439, 20+87, 3grams, 2019-08-29
har; bar; 10000;                                                                               # p=1.000, r=0.462, 20+564, 3grams, 2019-08-29
har; dar; 100;                                                                                 # p=1.000, r=0.214, 20+36, 3grams, 2019-08-29
har; had; 1000000;                                                                             # p=1.000, r=0.737, 20+932, 3grams, 2019-08-29
har; hak; 10000;                                                                               # p=1.000, r=0.709, 20+193, 3grams, 2019-08-29
har; hal; 10000;                                                                               # p=1.000, r=0.732, 20+477, 3grams, 2019-08-29
har; ham; 10000;                                                                               # p=1.000, r=0.448, 20+123, 3grams, 2019-08-29
har; hap; 10000;                                                                               # p=1.000, r=0.543, 20+61, 3grams, 2019-08-29
har; her; 10000;                                                                               # p=1.000, r=0.560, 20+476, 3grams, 2019-08-29
har; hor; 100;                                                                                 # p=1.000, r=0.125, 20+4, 3grams, 2019-08-29
har; kar; 10000;                                                                               # p=1.000, r=0.467, 20+130, 3grams, 2019-08-29
har; nar; 10000;                                                                               # p=1.000, r=0.177, 20+93, 3grams, 2019-08-29
har; par; 10000;                                                                               # p=1.000, r=0.233, 20+435, 3grams, 2019-08-29
har; war; 10000;                                                                               # p=1.000, r=0.393, 20+171, 3grams, 2019-08-29
hbs; hbo; 10000;                                                                               # p=1.000, r=0.109, 146+285, 3grams, 2019-08-29
hbs; his; 10000;                                                                               # p=1.000, r=0.248, 145+440, 3grams, 2019-08-29
hbs; tbs; 1000;                                                                                # p=1.000, r=0.112, 145+95, 3grams, 2019-08-29
heb; hek; 1000000;                                                                             # p=0.997, r=0.765, 737+262, 3grams, 2019-08-29
heb; hel; 1000000;                                                                             # p=0.999, r=0.618, 737+477, 3grams, 2019-08-29
heb; hem; 10000;                                                                               # p=0.999, r=0.708, 785+995, 3grams, 2019-08-29
heb; hen; 10000;                                                                               # p=1.000, r=0.686, 743+967, 3grams, 2019-08-29
heb; her; 1000000;                                                                             # p=0.996, r=0.640, 740+476, 3grams, 2019-08-29
heb; het; 10000;                                                                               # p=1.000, r=0.676, 736+664, 3grams, 2019-08-29
hee; fee; 10000;                                                                               # p=1.000, r=0.170, 36+158, 3grams, 2019-08-29
hee; heb; 1000000;                                                                             # p=0.999, r=0.948, 36+736, 3grams, 2019-08-29
hee; hek; 10000;                                                                               # p=1.000, r=0.614, 36+262, 3grams, 2019-08-29
hee; hel; 1000000;                                                                             # p=0.997, r=0.589, 36+477, 3grams, 2019-08-29
hee; hem; 10000;                                                                               # p=0.998, r=0.879, 36+975, 3grams, 2019-08-29
hee; hen; 1000000;                                                                             # p=0.997, r=0.668, 36+968, 3grams, 2019-08-29
hee; her; 10000;                                                                               # p=1.000, r=0.543, 36+476, 3grams, 2019-08-29
hee; hoe; 1000000;                                                                             # p=1.000, r=0.718, 36+340, 3grams, 2019-08-29
hee; mee; 1000000;                                                                             # p=0.997, r=0.727, 36+866, 3grams, 2019-08-29
hee; nee; 1000000;                                                                             # p=0.989, r=0.389, 36+424, 3grams, 2019-08-29
hee; vee; 10000;                                                                               # p=1.000, r=0.597, 36+828, 3grams, 2019-08-29
hee; wee; 10000;                                                                               # p=1.000, r=0.483, 36+80, 3grams, 2019-08-29
hee; zee; 1000000;                                                                             # p=0.994, r=0.602, 36+512, 3grams, 2019-08-29
hef; heb; 1000000;                                                                             # p=0.995, r=0.764, 17+736, 3grams, 2019-08-29
hef; heg; 10000;                                                                               # p=1.000, r=0.238, 17+46, 3grams, 2019-08-29
hef; hei; 10000;                                                                               # p=1.000, r=0.326, 17+72, 3grams, 2019-08-29
hef; hek; 10000;                                                                               # p=1.000, r=0.656, 17+262, 3grams, 2019-08-29
hef; hel; 1000000;                                                                             # p=1.000, r=0.524, 17+477, 3grams, 2019-08-29
hef; hem; 10000;                                                                               # p=0.997, r=0.893, 17+974, 3grams, 2019-08-29
hef; hen; 1000000;                                                                             # p=0.997, r=0.644, 17+967, 3grams, 2019-08-29
hef; her; 10000;                                                                               # p=0.993, r=0.564, 17+476, 3grams, 2019-08-29
hef; hof; 10000;                                                                               # p=1.000, r=0.626, 17+502, 3grams, 2019-08-29
hef; lef; 10000;                                                                               # p=1.000, r=0.460, 17+46, 3grams, 2019-08-29
heg; heb; 1000000;                                                                             # p=0.998, r=0.826, 46+736, 3grams, 2019-08-29
heg; hek; 10000;                                                                               # p=1.000, r=0.425, 46+262, 3grams, 2019-08-29
heg; hel; 1000;                                                                                # p=0.986, r=0.537, 46+477, 3grams, 2019-08-29
heg; hem; 1000000;                                                                             # p=0.999, r=0.739, 46+975, 3grams, 2019-08-29
heg; hen; 1000000;                                                                             # p=1.000, r=0.649, 46+969, 3grams, 2019-08-29
heg; her; 10000;                                                                               # p=1.000, r=0.557, 46+476, 3grams, 2019-08-29
heg; leg; 10000;                                                                               # p=0.986, r=0.357, 46+153, 3grams, 2019-08-29
heg; zeg; 10000;                                                                               # p=1.000, r=0.770, 46+506, 3grams, 2019-08-29
hei; heb; 1000000;                                                                             # p=1.000, r=0.803, 72+736, 3grams, 2019-08-29
hei; heg; 100;                                                                                 # p=1.000, r=0.407, 72+46, 3grams, 2019-08-29
hei; hek; 1000000;                                                                             # p=1.000, r=0.326, 72+262, 3grams, 2019-08-29
hei; hel; 10000;                                                                               # p=0.990, r=0.175, 72+477, 3grams, 2019-08-29
hei; hem; 1000000;                                                                             # p=0.999, r=0.707, 72+974, 3grams, 2019-08-29
hei; hen; 1000000;                                                                             # p=1.000, r=0.569, 72+968, 3grams, 2019-08-29
hei; her; 10000;                                                                               # p=1.000, r=0.553, 72+476, 3grams, 2019-08-29
hei; kei; 10000;                                                                               # p=1.000, r=0.242, 72+56, 3grams, 2019-08-29
hei; mei; 10000;                                                                               # p=1.000, r=0.272, 72+926, 3grams, 2019-08-29
hei; zei; 1000000;                                                                             # p=1.000, r=0.633, 72+988, 3grams, 2019-08-29
hek; gek; 1000000;                                                                             # p=1.000, r=0.479, 262+656, 3grams, 2019-08-29
hek; hem; 1000000;                                                                             # p=0.996, r=0.600, 262+985, 3grams, 2019-08-29
hek; hen; 1000000;                                                                             # p=0.998, r=0.507, 262+969, 3grams, 2019-08-29
hek; her; 10000;                                                                               # p=1.000, r=0.602, 262+476, 3grams, 2019-08-29
hel; hem; 1000000;                                                                             # p=1.000, r=0.455, 477+995, 3grams, 2019-08-29
hel; hen; 1000000;                                                                             # p=1.000, r=0.317, 477+972, 3grams, 2019-08-29
hen; ken; 10000;                                                                               # p=1.000, r=0.701, 972+368, 3grams, 2019-08-29
hen; ten; 10000;                                                                               # p=1.000, r=0.823, 967+677, 3grams, 2019-08-29
her; eer; 10000;                                                                               # p=0.999, r=0.607, 476+683, 3grams, 2019-08-29
her; hel; 1000000;                                                                             # p=0.997, r=0.382, 476+477, 3grams, 2019-08-29
her; hem; 1000000;                                                                             # p=0.997, r=0.600, 476+979, 3grams, 2019-08-29
her; hen; 10000000;                                                                            # p=0.998, r=0.383, 476+969, 3grams, 2019-08-29
her; per; 10000000;                                                                            # p=0.995, r=0.488, 476+781, 3grams, 2019-08-29
her; ter; 1000000;                                                                             # p=0.997, r=0.666, 476+701, 3grams, 2019-08-29
her; ver; 10000;                                                                               # p=0.999, r=0.695, 476+898, 3grams, 2019-08-29
hij; tij; 10000;                                                                               # p=0.997, r=0.659, 239+307, 3grams, 2019-08-29
hip; hap; 10000;                                                                               # p=1.000, r=0.328, 70+61, 3grams, 2019-08-29
hip; hit; 10000;                                                                               # p=1.000, r=0.482, 70+912, 3grams, 2019-08-29
hip; lip; 10000;                                                                               # p=1.000, r=0.133, 70+111, 3grams, 2019-08-29
hip; tip; 10000;                                                                               # p=1.000, r=0.349, 70+302, 3grams, 2019-08-29
his; eis; 10000;                                                                               # p=0.999, r=0.623, 440+797, 3grams, 2019-08-29
his; hip; 1000000;                                                                             # p=1.000, r=0.169, 440+70, 3grams, 2019-08-29
his; hit; 10000;                                                                               # p=0.996, r=0.493, 440+918, 3grams, 2019-08-29
his; hiv; 1000000;                                                                             # p=0.994, r=0.219, 440+301, 3grams, 2019-08-29
his; mis; 1000000;                                                                             # p=0.999, r=0.534, 440+817, 3grams, 2019-08-29
his; nis; 10000;                                                                               # p=0.995, r=0.326, 440+131, 3grams, 2019-08-29
his; vis; 10000;                                                                               # p=0.990, r=0.555, 440+587, 3grams, 2019-08-29
hit; dit; 1000000;                                                                             # p=0.988, r=0.211, 912+281, 3grams, 2019-08-29
hit; hij; 1000000;                                                                             # p=0.991, r=0.274, 911+265, 3grams, 2019-08-29
hit; hot; 10000;                                                                               # p=1.000, r=0.457, 945+115, 3grams, 2019-08-29
hit; hut; 10000;                                                                               # p=1.000, r=0.187, 912+204, 3grams, 2019-08-29
hit; rit; 10000;                                                                               # p=1.000, r=0.257, 911+839, 3grams, 2019-08-29
hit; zit; 1000000;                                                                             # p=0.997, r=0.314, 911+963, 3grams, 2019-08-29
hiv; hit; 1000000;                                                                             # p=1.000, r=0.280, 301+911, 3grams, 2019-08-29
hoc; hof; 10000;                                                                               # p=1.000, r=0.687, 92+503, 3grams, 2019-08-29
hoe; doe; 1000000;                                                                             # p=0.997, r=0.441, 349+512, 3grams, 2019-08-29
hoe; hoc; 1000000;                                                                             # p=1.000, r=0.654, 342+92, 3grams, 2019-08-29
hoe; hof; 1000000;                                                                             # p=1.000, r=0.363, 342+502, 3grams, 2019-08-29
hoe; hou; 1000000;                                                                             # p=0.999, r=0.731, 341+699, 3grams, 2019-08-29
hoe; moe; 1000000;                                                                             # p=1.000, r=0.467, 343+402, 3grams, 2019-08-29
hoe; toe; 1000000;                                                                             # p=1.000, r=0.384, 341+979, 3grams, 2019-08-29
hoi; hei; 10000;                                                                               # p=1.000, r=0.474, 25+72, 3grams, 2019-08-29
hoi; hoc; 10000;                                                                               # p=1.000, r=0.564, 25+92, 3grams, 2019-08-29
hoi; hoe; 10000;                                                                               # p=1.000, r=0.822, 25+345, 3grams, 2019-08-29
hoi; hof; 10000;                                                                               # p=1.000, r=0.668, 25+502, 3grams, 2019-08-29
hoi; hok; 10000;                                                                               # p=1.000, r=0.554, 25+58, 3grams, 2019-08-29
hoi; hol; 10000;                                                                               # p=1.000, r=0.624, 25+911, 3grams, 2019-08-29
hoi; hot; 10000;                                                                               # p=1.000, r=0.360, 25+114, 3grams, 2019-08-29
hoi; hou; 10000;                                                                               # p=1.000, r=0.925, 25+699, 3grams, 2019-08-29
hok; hoc; 10000;                                                                               # p=1.000, r=0.593, 58+92, 3grams, 2019-08-29
hok; hoe; 10000;                                                                               # p=1.000, r=0.746, 58+340, 3grams, 2019-08-29
hok; hof; 10000;                                                                               # p=1.000, r=0.189, 58+502, 3grams, 2019-08-29
hok; hot; 10000;                                                                               # p=1.000, r=0.413, 58+114, 3grams, 2019-08-29
hok; hou; 10000;                                                                               # p=1.000, r=0.910, 58+699, 3grams, 2019-08-29
hok; ook; 1000000;                                                                             # p=0.998, r=0.737, 58+761, 3grams, 2019-08-29
hol; dol; 10000;                                                                               # p=0.998, r=0.546, 912+198, 3grams, 2019-08-29
hol; hel; 10000;                                                                               # p=1.000, r=0.326, 911+477, 3grams, 2019-08-29
hol; hoc; 10000;                                                                               # p=1.000, r=0.661, 911+92, 3grams, 2019-08-29
hol; hok; 10000;                                                                               # p=1.000, r=0.101, 911+58, 3grams, 2019-08-29
hol; hot; 10000;                                                                               # p=1.000, r=0.305, 911+114, 3grams, 2019-08-29
hol; hou; 10000;                                                                               # p=1.000, r=0.710, 911+699, 3grams, 2019-08-29
hol; lol; 10000;                                                                               # p=1.000, r=0.318, 911+91, 3grams, 2019-08-29
hol; mol; 10000;                                                                               # p=0.998, r=0.321, 911+341, 3grams, 2019-08-29
hol; tol; 10000;                                                                               # p=1.000, r=0.316, 911+455, 3grams, 2019-08-29
hop; dop; 10000;                                                                               # p=1.000, r=0.113, 256+72, 3grams, 2019-08-29
hop; hap; 1000;                                                                                # p=0.990, r=0.325, 256+61, 3grams, 2019-08-29
hop; hip; 1000;                                                                                # p=1.000, r=0.154, 277+87, 3grams, 2019-08-29
hop; hoc; 1000;                                                                                # p=0.994, r=0.511, 256+92, 3grams, 2019-08-29
hop; hof; 10000;                                                                               # p=1.000, r=0.426, 256+502, 3grams, 2019-08-29
hop; hoi; 10000;                                                                               # p=1.000, r=0.288, 256+25, 3grams, 2019-08-29
hop; hok; 10000;                                                                               # p=1.000, r=0.223, 256+58, 3grams, 2019-08-29
hop; hol; 10000;                                                                               # p=1.000, r=0.333, 256+911, 3grams, 2019-08-29
hop; hot; 10000;                                                                               # p=1.000, r=0.192, 256+114, 3grams, 2019-08-29
hop; hou; 10000;                                                                               # p=1.000, r=0.737, 256+699, 3grams, 2019-08-29
hop; kop; 1000000;                                                                             # p=0.993, r=0.249, 256+837, 3grams, 2019-08-29
hor; dor; 10000;                                                                               # p=1.000, r=0.276, 4+54, 3grams, 2019-08-29
hor; her; 10000;                                                                               # p=1.000, r=0.579, 4+476, 3grams, 2019-08-29
hor; hoc; 10000;                                                                               # p=1.000, r=0.615, 4+92, 3grams, 2019-08-29
hor; hoe; 1000000;                                                                             # p=1.000, r=0.936, 4+340, 3grams, 2019-08-29
hor; hof; 10000;                                                                               # p=1.000, r=0.607, 4+502, 3grams, 2019-08-29
hor; hoi; 10000;                                                                               # p=1.000, r=0.172, 4+25, 3grams, 2019-08-29
hor; hok; 10000;                                                                               # p=1.000, r=0.581, 4+58, 3grams, 2019-08-29
hor; hol; 10000;                                                                               # p=1.000, r=0.459, 4+911, 3grams, 2019-08-29
hor; hop; 10000;                                                                               # p=1.000, r=0.173, 4+256, 3grams, 2019-08-29
hor; hot; 10000;                                                                               # p=1.000, r=0.356, 4+114, 3grams, 2019-08-29
hor; hou; 10000;                                                                               # p=1.000, r=0.953, 4+699, 3grams, 2019-08-29
hor; oor; 10000;                                                                               # p=1.000, r=0.639, 4+522, 3grams, 2019-08-29
hot; hoc; 10000;                                                                               # p=1.000, r=0.524, 114+92, 3grams, 2019-08-29
hot; hoe; 10000;                                                                               # p=0.997, r=0.703, 114+340, 3grams, 2019-08-29
hot; hof; 10000;                                                                               # p=1.000, r=0.568, 114+502, 3grams, 2019-08-29
hot; hou; 10000;                                                                               # p=1.000, r=0.876, 114+699, 3grams, 2019-08-29
hot; lot; 10000;                                                                               # p=0.998, r=0.717, 114+625, 3grams, 2019-08-29
hot; rot; 10000;                                                                               # p=1.000, r=0.279, 114+115, 3grams, 2019-08-29
hot; tot; 10000;                                                                               # p=0.995, r=0.461, 114+702, 3grams, 2019-08-29
hou; hoc; 10000;                                                                               # p=1.000, r=0.932, 699+92, 3grams, 2019-08-29
hou; hof; 10000;                                                                               # p=1.000, r=0.826, 699+502, 3grams, 2019-08-29
hou; zou; 1000000;                                                                             # p=0.997, r=0.238, 700+913, 3grams, 2019-08-29
hub; heb; 1000000;                                                                             # p=0.994, r=0.718, 167+736, 3grams, 2019-08-29
hub; hun; 1000000;                                                                             # p=0.994, r=0.590, 167+686, 3grams, 2019-08-29
hub; hut; 10000;                                                                               # p=0.982, r=0.151, 167+204, 3grams, 2019-08-29
hub; pub; 100;                                                                                 # p=1.000, r=0.199, 167+69, 3grams, 2019-08-29
hub; sub; 1000000;                                                                             # p=0.994, r=0.233, 167+541, 3grams, 2019-08-29
hum; ham; 1000000;                                                                             # p=1.000, r=0.152, 22+123, 3grams, 2019-08-29
hum; hem; 10000;                                                                               # p=0.997, r=0.897, 22+978, 3grams, 2019-08-29
hum; hun; 1000000;                                                                             # p=0.994, r=0.682, 22+680, 3grams, 2019-08-29
hum; hut; 1000000;                                                                             # p=1.000, r=0.341, 22+204, 3grams, 2019-08-29
hum; mum; 10000;                                                                               # p=1.000, r=0.603, 22+41, 3grams, 2019-08-29
hum; rum; 10000;                                                                               # p=1.000, r=0.179, 22+123, 3grams, 2019-08-29
hun; gun; 10000;                                                                               # p=0.995, r=0.788, 684+72, 3grams, 2019-08-29
hun; hen; 1000000;                                                                             # p=0.997, r=0.207, 699+971, 3grams, 2019-08-29
hun; kun; 100000;                                                                              # p=0.998, r=0.866, 685+743, 3grams, 2019-08-29
hut; hot; 1000000;                                                                             # p=1.000, r=0.167, 204+114, 3grams, 2019-08-29
hut; hun; 1000000;                                                                             # p=1.000, r=0.609, 204+692, 3grams, 2019-08-29
hut; nut; 10000000;                                                                            # p=1.000, r=0.390, 204+778, 3grams, 2019-08-29
hut; put; 10000;                                                                               # p=1.000, r=0.126, 204+432, 3grams, 2019-08-29
iep; mep; 10000;                                                                               # p=1.000, r=0.139, 74+5, 3grams, 2019-08-29
iep; nep; 10000;                                                                               # p=1.000, r=0.147, 74+96, 3grams, 2019-08-29
iep; rep; 10000;                                                                               # p=1.000, r=0.354, 74+25, 3grams, 2019-08-29
ier; der; 10000;                                                                               # p=0.998, r=0.681, 5+684, 3grams, 2019-08-29
ier; eer; 10000;                                                                               # p=0.998, r=0.778, 5+683, 3grams, 2019-08-29
ier; ger; 100;                                                                                 # p=1.000, r=0.167, 5+13, 3grams, 2019-08-29
ier; her; 10000;                                                                               # p=1.000, r=0.572, 5+476, 3grams, 2019-08-29
ier; iep; 10000;                                                                               # p=1.000, r=0.152, 5+74, 3grams, 2019-08-29
ier; mer; 10000;                                                                               # p=1.000, r=0.286, 5+107, 3grams, 2019-08-29
ier; per; 10000;                                                                               # p=0.998, r=0.729, 5+778, 3grams, 2019-08-29
ier; ter; 10000;                                                                               # p=0.998, r=0.830, 5+697, 3grams, 2019-08-29
ier; ver; 10000;                                                                               # p=0.999, r=0.897, 5+894, 3grams, 2019-08-29
ink; int; 10000;                                                                               # p=1.000, r=0.167, 18+60, 3grams, 2019-08-29
ins; ijs; 10000;                                                                               # p=0.999, r=0.673, 143+915, 3grams, 2019-08-29
ins; ons; 10000;                                                                               # p=0.996, r=0.799, 143+799, 3grams, 2019-08-29
ion; bon; 10000;                                                                               # p=1.000, r=0.102, 381+101, 3grams, 2019-08-29
ion; con; 100;                                                                                 # p=1.000, r=0.185, 381+441, 3grams, 2019-08-29
ion; kon; 1000000;                                                                             # p=0.998, r=0.481, 381+948, 3grams, 2019-08-29
ion; son; 10000;                                                                               # p=1.000, r=0.157, 381+275, 3grams, 2019-08-29
ion; won; 10000;                                                                               # p=0.998, r=0.414, 381+973, 3grams, 2019-08-29
ion; zon; 1000000;                                                                             # p=0.995, r=0.520, 381+778, 3grams, 2019-08-29
jak; dak; 1000000;                                                                             # p=0.992, r=0.654, 25+949, 3grams, 2019-08-29
jak; pak; 10000;                                                                               # p=0.985, r=0.587, 25+522, 3grams, 2019-08-29
jak; rak; 10;                                                                                  # p=1.000, r=0.265, 25+9, 3grams, 2019-08-29
jak; vak; 1000000;                                                                             # p=0.992, r=0.501, 25+940, 3grams, 2019-08-29
jam; nam; 100;                                                                                 # p=0.998, r=0.767, 160+935, 3grams, 2019-08-29
jan; aan; 1000000;                                                                             # p=1.000, r=0.707, 9+828, 3grams, 2019-08-29
jan; ban; 10000;                                                                               # p=1.000, r=0.781, 9+488, 3grams, 2019-08-29
jan; dan; 10000;                                                                               # p=1.000, r=0.835, 9+724, 3grams, 2019-08-29
jan; fan; 1000;                                                                                # p=0.997, r=0.560, 9+530, 3grams, 2019-08-29
jan; jas; 10000;                                                                               # p=1.000, r=0.635, 9+254, 3grams, 2019-08-29
jan; kan; 10000;                                                                               # p=1.000, r=0.943, 9+781, 3grams, 2019-08-29
jan; man; 10000;                                                                               # p=1.000, r=0.647, 9+320, 3grams, 2019-08-29
jan; pan; 10000;                                                                               # p=1.000, r=0.434, 9+265, 3grams, 2019-08-29
jan; van; 1000000;                                                                             # p=1.000, r=0.927, 9+814, 3grams, 2019-08-29
jas; das; 1000000;                                                                             # p=1.000, r=0.129, 254+248, 3grams, 2019-08-29
jas; gas; 1000000;                                                                             # p=1.000, r=0.184, 254+870, 3grams, 2019-08-29
jas; jam; 100000;                                                                              # p=0.989, r=0.213, 254+160, 3grams, 2019-08-29
jas; kas; 10000;                                                                               # p=1.000, r=0.259, 254+268, 3grams, 2019-08-29
jas; las; 1000000;                                                                             # p=1.000, r=0.221, 254+475, 3grams, 2019-08-29
jas; pas; 10000;                                                                               # p=1.000, r=0.542, 254+543, 3grams, 2019-08-29
jas; ras; 1000000;                                                                             # p=1.000, r=0.275, 254+873, 3grams, 2019-08-29
jet; eet; 10000;                                                                               # p=0.998, r=0.582, 43+907, 3grams, 2019-08-29
jet; get; 10000;                                                                               # p=1.000, r=0.372, 43+191, 3grams, 2019-08-29
jet; let; 1000;                                                                                # p=0.994, r=0.586, 43+223, 3grams, 2019-08-29
jet; met; 1000000;                                                                             # p=0.988, r=0.655, 43+868, 3grams, 2019-08-29
jet; net; 1000000;                                                                             # p=0.996, r=0.708, 43+696, 3grams, 2019-08-29
jet; pet; 10000;                                                                               # p=1.000, r=0.283, 43+197, 3grams, 2019-08-29
jet; vet; 1000000;                                                                             # p=1.000, r=0.410, 43+855, 3grams, 2019-08-29
jet; zet; 1000000;                                                                             # p=0.997, r=0.343, 43+878, 3grams, 2019-08-29
jeu; beu; 10000;                                                                               # p=1.000, r=0.516, 71+84, 3grams, 2019-08-29
jeu; jet; 10000;                                                                               # p=1.000, r=0.237, 71+43, 3grams, 2019-08-29
jeu; jou; 1000000;                                                                             # p=1.000, r=0.743, 71+946, 3grams, 2019-08-29
jij; tij; 1000000;                                                                             # p=1.000, r=0.691, 698+307, 3grams, 2019-08-29
jij; zij; 1000000;                                                                             # p=0.995, r=0.207, 700+200, 3grams, 2019-08-29
job; joh; 10000;                                                                               # p=1.000, r=0.637, 124+11, 3grams, 2019-08-29
job; jou; 10000;                                                                               # p=0.999, r=0.767, 124+946, 3grams, 2019-08-29
jol; bol; 1000;                                                                                # p=0.990, r=0.602, 20+800, 3grams, 2019-08-29
jol; dol; 1000000;                                                                             # p=0.987, r=0.691, 20+197, 3grams, 2019-08-29
jol; hol; 10000;                                                                               # p=0.996, r=0.559, 20+911, 3grams, 2019-08-29
jol; jou; 10000;                                                                               # p=0.998, r=0.870, 20+946, 3grams, 2019-08-29
jol; jul; 10;                                                                                  # p=0.991, r=0.230, 20+954, 3grams, 2019-08-29
jol; rol; 1000000;                                                                             # p=0.994, r=0.745, 20+634, 3grams, 2019-08-29
jol; tol; 1000;                                                                                # p=0.989, r=0.592, 20+455, 3grams, 2019-08-29
jol; vol; 1000000;                                                                             # p=0.993, r=0.506, 20+541, 3grams, 2019-08-29
jol; wol; 1000000;                                                                             # p=0.991, r=0.337, 20+662, 3grams, 2019-08-29
jos; bos; 10000;                                                                               # p=0.997, r=0.728, 1+455, 3grams, 2019-08-29
jos; dos; 10000;                                                                               # p=0.993, r=0.393, 1+368, 3grams, 2019-08-29
jos; jas; 1000;                                                                                # p=0.995, r=0.725, 1+254, 3grams, 2019-08-29
jos; job; 1000;                                                                                # p=0.988, r=0.656, 1+124, 3grams, 2019-08-29
jos; jou; 1000000;                                                                             # p=0.998, r=0.665, 1+947, 3grams, 2019-08-29
jos; los; 10000;                                                                               # p=0.997, r=0.652, 1+439, 3grams, 2019-08-29
jos; mos; 1000;                                                                                # p=0.991, r=0.571, 1+195, 3grams, 2019-08-29
jos; vos; 1000;                                                                                # p=0.996, r=0.658, 1+338, 3grams, 2019-08-29
jou; hou; 1000000;                                                                             # p=0.999, r=0.641, 972+729, 3grams, 2019-08-29
jou; joh; 10000;                                                                               # p=1.000, r=0.863, 946+11, 3grams, 2019-08-29
jou; nou; 1000000;                                                                             # p=0.995, r=0.369, 953+593, 3grams, 2019-08-29
jou; zou; 1000000;                                                                             # p=0.996, r=0.471, 954+964, 3grams, 2019-08-29
juf; jus; 100000;                                                                              # p=1.000, r=0.105, 44+51, 3grams, 2019-08-29
jul; juf; 10000;                                                                               # p=1.000, r=0.115, 953+44, 3grams, 2019-08-29
jul; juk; 10000;                                                                               # p=1.000, r=0.175, 953+126, 3grams, 2019-08-29
jul; jus; 10000;                                                                               # p=1.000, r=0.170, 953+51, 3grams, 2019-08-29
jul; nul; 10000000;                                                                            # p=1.000, r=0.224, 953+919, 3grams, 2019-08-29
jul; vul; 10000;                                                                               # p=1.000, r=0.192, 953+47, 3grams, 2019-08-29
jul; zul; 10000;                                                                               # p=1.000, r=0.181, 953+91, 3grams, 2019-08-29
jun; dun; 10000;                                                                               # p=1.000, r=0.498, 927+898, 3grams, 2019-08-29
jun; fun; 10000;                                                                               # p=1.000, r=0.164, 927+49, 3grams, 2019-08-29
jun; gun; 10000;                                                                               # p=1.000, r=0.163, 927+72, 3grams, 2019-08-29
jun; hun; 10000;                                                                               # p=1.000, r=0.380, 927+680, 3grams, 2019-08-29
jun; juf; 10000;                                                                               # p=1.000, r=0.106, 927+44, 3grams, 2019-08-29
jun; juk; 10000;                                                                               # p=1.000, r=0.171, 927+126, 3grams, 2019-08-29
jun; jus; 10000;                                                                               # p=1.000, r=0.162, 927+51, 3grams, 2019-08-29
jun; kun; 10000;                                                                               # p=1.000, r=0.426, 928+743, 3grams, 2019-08-29
jun; run; 10000;                                                                               # p=1.000, r=0.171, 927+235, 3grams, 2019-08-29
jus; bus; 1000000;                                                                             # p=1.000, r=0.327, 51+800, 3grams, 2019-08-29
jus; dus; 1000000;                                                                             # p=0.995, r=0.677, 51+817, 3grams, 2019-08-29
jus; jas; 10000;                                                                               # p=1.000, r=0.436, 51+254, 3grams, 2019-08-29
jus; juk; 10000;                                                                               # p=1.000, r=0.237, 51+126, 3grams, 2019-08-29
jus; kus; 10000;                                                                               # p=1.000, r=0.203, 51+185, 3grams, 2019-08-29
jus; lus; 10000;                                                                               # p=1.000, r=0.154, 51+338, 3grams, 2019-08-29
jus; zus; 10000;                                                                               # p=1.000, r=0.622, 51+958, 3grams, 2019-08-29
kaf; gaf; 10000;                                                                               # p=1.000, r=0.716, 47+987, 3grams, 2019-08-29
kaf; kan; 1000000;                                                                             # p=0.991, r=0.809, 47+780, 3grams, 2019-08-29
kam; jam; 1000;                                                                                # p=1.000, r=0.171, 579+160, 3grams, 2019-08-29
kam; kaf; 1000000;                                                                             # p=1.000, r=0.101, 579+47, 3grams, 2019-08-29
kam; nam; 10000000;                                                                            # p=0.993, r=0.184, 579+934, 3grams, 2019-08-29
kam; tam; 10000;                                                                               # p=1.000, r=0.270, 579+87, 3grams, 2019-08-29
